game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code
2026_CFB_W03_CLT_APP,2026-09-06T21:15:14.585522+00:00,2026-09-19T22:00:00+00:00,312.7,False,False,open_meteo,64.0,67.5,3.5,6.7,145.0,0.17,0.0,99.0,3.0
2026_CFB_W03_MRSH_MOST,2026-09-06T21:15:14.586032+00:00,2026-09-19T22:30:00+00:00,313.2,False,False,open_meteo,92.0,92.2,10.9,17.7,223.0,0.25,0.0,39.0,0.0
2026_CFB_W03_FCS2169_USF,2026-09-06T21:15:14.586492+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,91.9,95.1,7.4,12.1,70.0,0.28,0.0,44.0,2.0
2026_CFB_W03_NEV_MTSU,2026-09-06T21:15:14.738658+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,79.4,84.4,8.0,16.6,167.0,0.11,0.0,75.0,3.0
2026_CFB_W03_WMU_RICE,2026-09-06T21:15:14.889777+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,90.3,92.4,14.1,15.2,137.0,0.14,0.0,52.0,2.0
2026_CFB_W03_TROY_MIZ,2026-09-06T21:15:15.041446+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,92.6,91.7,13.3,24.6,213.0,0.2,0.0,38.0,1.0
2026_CFB_W03_FCS2630_MEM,2026-09-06T21:15:15.193219+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,87.8,93.7,3.9,7.4,211.0,0.07,0.008,54.0,51.0
2026_CFB_W03_CONN_USM,2026-09-06T21:15:15.344886+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,88.0,91.3,6.1,13.2,190.0,0.23,0.0,48.0,2.0
2026_CFB_W03_FCS2447_SHSU,2026-09-06T21:15:15.345419+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,91.7,92.7,9.6,15.0,149.0,0.24,0.0,40.0,3.0
2026_CFB_W03_FLA_AUB,2026-09-06T21:15:15.345852+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,83.0,89.8,4.5,6.9,84.0,0.18,0.008,68.0,51.0
2026_CFB_W03_GASO_JXST,2026-09-06T21:15:15.497441+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,79.6,86.1,4.6,12.1,137.0,0.25,0.0,75.0,3.0
2026_CFB_W03_GAST_UCF,2026-09-06T21:15:15.651694+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,83.8,88.2,9.6,15.9,94.0,0.62,0.0,65.0,2.0
2026_CFB_W03_FCS93_OKST,2026-09-06T21:15:15.652204+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,97.9,92.9,16.6,26.6,185.0,0.06,0.0,25.0,1.0
2026_CFB_W03_OHIO_USA,2026-09-06T21:15:15.803835+00:00,2026-09-19T23:00:00+00:00,313.7,False,False,open_meteo,84.8,88.6,7.9,12.1,195.0,0.39,0.0,58.0,3.0
2026_CFB_W03_FCS331_WASH,2026-09-06T21:15:15.804367+00:00,2026-09-19T23:15:00+00:00,314.0,False,False,open_meteo,71.0,66.1,7.7,8.5,343.0,0.04,0.0,37.0,2.0
2026_CFB_W03_FCS155_NEB,2026-09-06T21:15:15.804807+00:00,2026-09-19T23:15:00+00:00,314.0,False,False,open_meteo,61.1,54.2,20.4,34.9,347.0,0.14,0.016,82.0,51.0
2026_CFB_W03_VT_MD,2026-09-06T21:15:15.956648+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,75.2,75.9,8.1,17.0,143.0,0.11,0.0,63.0,2.0
2026_CFB_W03_LSU_MISS,2026-09-06T21:15:15.957151+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,82.9,88.2,4.7,4.3,177.0,0.06,0.0,62.0,3.0
2026_CFB_W03_UNM_OU,2026-09-06T21:15:16.110575+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,97.8,92.0,17.2,24.6,172.0,0.0,0.0,24.0,1.0
2026_CFB_W03_BYU_CSU,2026-09-06T21:15:16.111099+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,61.9,52.1,14.2,11.4,96.0,0.15,0.0,32.0,1.0
2026_CFB_W03_COLO_NU,2026-09-06T21:15:16.263404+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,85.1,85.5,13.2,26.6,192.0,0.16,0.0,53.0,1.0
2026_CFB_W03_MSU_ND,2026-09-06T21:15:16.263908+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,78.9,80.6,12.4,24.8,173.0,0.18,0.0,69.0,1.0
2026_CFB_W03_WVU_UVA,2026-09-06T21:15:16.264356+00:00,2026-09-19T23:30:00+00:00,314.2,False,False,open_meteo,74.4,82.1,3.1,4.7,90.0,0.1,0.047,92.0,55.0
2026_CFB_W03_KENN_TENN,2026-09-06T21:15:16.440243+00:00,2026-09-19T23:45:00+00:00,314.5,False,False,open_meteo,76.9,85.0,2.9,5.8,171.0,0.28,0.02,86.0,53.0
2026_CFB_W03_ARST_TCU,2026-09-06T21:15:16.440762+00:00,2026-09-20T00:00:00+00:00,314.7,False,False,open_meteo,93.7,91.2,13.4,19.2,180.0,0.06,0.0,32.0,3.0
2026_CFB_W03_UTSA_TEX,2026-09-06T21:15:16.441171+00:00,2026-09-20T00:00:00+00:00,314.7,False,False,open_meteo,96.4,96.2,8.4,13.0,188.0,0.06,0.0,30.0,3.0
2026_CFB_W03_FCS2837_TLSA,2026-09-06T21:15:16.593879+00:00,2026-09-20T00:00:00+00:00,314.7,False,False,open_meteo,95.8,92.7,13.0,25.3,192.0,0.1,0.0,28.0,3.0
2026_CFB_W03_UAB_UL,2026-09-06T21:15:16.747492+00:00,2026-09-20T00:00:00+00:00,314.7,False,False,open_meteo,79.4,84.7,7.9,14.1,188.0,0.32,0.0,76.0,2.0
2026_CFB_W03_FCS233_BOIS,2026-09-06T21:15:16.747995+00:00,2026-09-20T02:00:00+00:00,316.7,False,False,open_meteo,67.2,58.6,7.8,13.0,319.0,0.07,0.0,16.0,2.0
2026_CFB_W03_JMU_SDSU,2026-09-06T21:15:16.900895+00:00,2026-09-20T02:00:00+00:00,316.7,False,False,open_meteo,71.2,72.1,6.8,4.3,259.0,0.19,0.0,70.0,3.0
2026_CFB_W03_NDSU_SAC,2026-09-06T21:15:17.053865+00:00,2026-09-20T02:30:00+00:00,317.2,False,False,open_meteo,87.3,80.5,6.7,18.1,228.0,0.0,0.0,13.0,0.0
2026_CFB_W03_NIU_ARIZ,2026-09-06T21:15:17.205665+00:00,2026-09-20T02:30:00+00:00,317.2,False,False,open_meteo,88.7,87.3,5.8,8.9,293.0,0.09,0.0,30.0,3.0
2026_CFB_W03_PUR_UCLA,2026-09-06T21:15:17.206164+00:00,2026-09-20T03:00:00+00:00,317.7,False,False,open_meteo,72.2,73.6,4.1,4.3,202.0,0.14,0.0,64.0,3.0
2026_CFB_W03_FRES_SJSU,2026-09-06T21:15:17.206615+00:00,2026-09-20T03:00:00+00:00,317.7,False,False,open_meteo,73.7,73.5,3.4,2.7,262.0,0.0,0.0,50.0,0.0
2026_CFB_W03_FCS149_ORST,2026-09-06T21:15:17.207022+00:00,2026-09-20T03:00:00+00:00,317.7,False,False,open_meteo,63.2,57.9,5.5,6.7,313.0,0.05,0.0,38.0,1.0
2026_CFB_W03_SYR_PITT,2026-09-06T23:01:43.674501+00:00,2026-09-17T23:30:00+00:00,264.5,False,False,open_meteo,74.1,74.9,4.9,10.7,3.0,0.0,0.0,58.0,3.0
2026_CFB_W03_MIA_WAKE,2026-09-06T23:01:43.831003+00:00,2026-09-18T23:30:00+00:00,288.5,False,False,open_meteo,70.8,74.2,7.1,17.7,28.0,0.19,0.008,87.0,51.0
2026_CFB_W03_HOU_TTU,2026-09-06T23:01:43.989667+00:00,2026-09-19T00:00:00+00:00,289.0,False,False,open_meteo,91.9,85.1,15.1,17.4,192.0,0.06,0.0,23.0,1.0
2026_CFB_W03_FCS2502_ORE,2026-09-06T23:01:44.147216+00:00,2026-09-19T02:30:00+00:00,291.5,False,False,open_meteo,59.8,56.3,5.7,4.7,11.0,0.06,0.0,59.0,0.0
2026_CFB_W03_CCU_DEL,2026-09-06T23:01:44.305694+00:00,2026-09-19T15:30:00+00:00,304.5,False,False,open_meteo,70.7,70.0,8.1,12.8,124.0,0.18,0.0,65.0,3.0
2026_CFB_W03_AKR_MINN,2026-09-06T23:01:44.306203+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,68.0,71.2,7.6,23.0,227.0,0.28,0.094,96.0,80.0
2026_CFB_W03_UNT_TXST,2026-09-06T23:01:44.306646+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,85.8,88.6,12.1,15.2,184.0,0.07,0.0,59.0,3.0
2026_CFB_W03_BUF_PSU,2026-09-06T23:01:44.463795+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,62.9,64.4,5.4,21.3,150.0,0.1,0.0,93.0,3.0
2026_CFB_W03_KENT_OSU,2026-09-06T23:01:44.648578+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,79.2,83.3,5.9,8.7,155.0,0.12,0.0,62.0,0.0
2026_CFB_W03_FCS2382_GT,2026-09-06T23:01:44.649150+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,78.2,83.7,5.5,6.7,125.0,0.1,0.0,75.0,3.0
2026_CFB_W03_UNC_CLEM,2026-09-06T23:01:44.649651+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,75.5,81.3,5.1,6.9,61.0,0.12,0.008,83.0,51.0
2026_CFB_W03_BGSU_ISU,2026-09-06T23:01:44.807175+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,86.1,83.8,18.0,26.6,211.0,0.12,0.0,47.0,3.0
2026_CFB_W03_TULN_KSU,2026-09-06T23:01:44.807702+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,88.1,82.3,23.9,38.5,203.0,0.34,0.0,42.0,1.0
2026_CFB_W03_UGA_ARK,2026-09-06T23:01:44.965283+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,85.7,85.4,16.7,27.3,198.0,0.14,0.0,53.0,0.0
2026_CFB_W03_ASU_KU,2026-09-06T23:01:45.130166+00:00,2026-09-19T16:00:00+00:00,305.0,False,False,open_meteo,68.2,64.7,3.8,15.7,258.0,0.08,0.0,39.0,0.0
2026_CFB_W03_EMU_WIS,2026-09-06T23:01:45.130699+00:00,2026-09-19T16:30:00+00:00,305.5,False,False,open_meteo,72.2,69.9,16.1,31.5,180.0,0.15,0.012,72.0,51.0
2026_CFB_W03_NCSU_VAN,2026-09-06T23:01:45.131137+00:00,2026-09-19T16:45:00+00:00,305.7,False,False,open_meteo,82.3,88.4,5.9,10.3,217.0,0.2,0.0,69.0,2.0
2026_CFB_W03_WYO_CMU,2026-09-06T23:01:45.131549+00:00,2026-09-19T17:00:00+00:00,306.0,False,False,open_meteo,70.2,68.3,12.2,19.7,174.0,0.29,0.0,69.0,3.0
2026_CFB_W03_FCS79_ILL,2026-09-06T23:01:45.131977+00:00,2026-09-19T18:00:00+00:00,307.0,False,False,open_meteo,87.2,89.8,12.6,16.3,203.0,0.23,0.0,50.0,0.0
2026_CFB_W03_FCS311_BC,2026-09-06T23:01:45.132372+00:00,2026-09-19T18:00:00+00:00,307.0,False,False,open_meteo,70.8,69.3,2.6,4.5,110.0,0.13,0.0,30.0,0.0
2026_CFB_W03_TEM_TOL,2026-09-06T23:01:45.132781+00:00,2026-09-19T19:00:00+00:00,308.0,False,False,open_meteo,84.4,85.4,8.5,12.8,175.0,0.14,0.0,44.0,1.0
2026_CFB_W03_FCS2184_WSU,2026-09-06T23:01:45.290493+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,60.9,56.9,5.2,4.7,230.0,0.07,0.0,36.0,0.0
2026_CFB_W03_FCS2681_CAL,2026-09-06T23:01:45.447964+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,78.8,76.2,3.6,7.8,313.0,0.0,0.0,19.0,0.0
2026_CFB_W03_SMU_LOU,2026-09-06T23:01:45.448471+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,90.8,95.0,4.7,8.9,211.0,0.13,0.004,45.0,51.0
2026_CFB_W03_USU_UTAH,2026-09-06T23:01:45.448921+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,65.8,59.3,9.0,10.5,325.0,0.27,0.0,17.0,0.0
2026_CFB_W03_MOH_CIN,2026-09-06T23:01:45.607580+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,91.2,96.6,3.5,6.9,207.0,0.07,0.0,39.0,0.0
2026_CFB_W03_UK_TAM,2026-09-06T23:01:45.608113+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,95.9,98.4,10.0,11.4,163.0,0.1,0.0,34.0,3.0
2026_CFB_W03_FSU_ALA,2026-09-06T23:01:45.767465+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,94.9,100.3,3.8,7.4,187.0,0.12,0.0,42.0,3.0
2026_CFB_W03_FCS284_MASS,2026-09-06T23:01:45.768031+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,70.5,69.2,5.7,9.2,169.0,0.16,0.0,45.0,0.0
2026_CFB_W03_UTEP_MICH,2026-09-06T23:01:45.768459+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,77.0,76.5,11.0,16.1,184.0,0.16,0.0,54.0,1.0
2026_CFB_W03_USC_RUTG,2026-09-06T23:01:45.926368+00:00,2026-09-19T19:30:00+00:00,308.5,False,False,open_meteo,72.3,70.7,7.3,10.1,133.0,0.12,0.0,54.0,3.0
2026_CFB_W03_BALL_LIB,2026-09-06T23:01:45.926912+00:00,2026-09-19T20:00:00+00:00,309.0,False,False,open_meteo,73.3,77.9,2.9,3.6,23.0,0.08,0.0,77.0,3.0
2026_CFB_W03_STAN_DUKE,2026-09-06T23:01:46.084670+00:00,2026-09-19T20:00:00+00:00,309.0,False,False,open_meteo,80.9,85.4,5.4,8.5,95.0,0.15,0.0,64.0,3.0
2026_CFB_W03_WKU_IU,2026-09-06T23:01:46.085175+00:00,2026-09-19T20:00:00+00:00,309.0,False,False,open_meteo,88.5,91.0,7.2,13.9,202.0,0.1,0.0,46.0,2.0
2026_CFB_W03_FCS2460_IOWA,2026-09-06T23:01:46.085591+00:00,2026-09-19T20:00:00+00:00,309.0,False,False,open_meteo,94.8,91.1,20.1,28.4,219.0,0.22,0.0,35.0,2.0
2026_CFB_W03_LT_BAY,2026-09-06T23:01:46.086016+00:00,2026-09-19T20:00:00+00:00,309.0,False,False,open_meteo,99.2,97.6,14.2,14.5,186.0,0.1,0.0,27.0,3.0
2026_CFB_W03_MSST_SC,2026-09-06T23:01:46.086409+00:00,2026-09-19T20:15:00+00:00,309.2,False,False,open_meteo,85.0,89.8,7.1,5.4,125.0,0.13,0.0,60.0,3.0
2026_CFB_W03_FCS2545_ULM,2026-09-06T23:01:46.244628+00:00,2026-09-19T20:30:00+00:00,309.5,False,False,open_meteo,91.7,95.8,8.1,7.8,185.0,0.1,0.004,48.0,51.0
2026_CFB_W03_FIU_FAU,2026-09-06T23:01:46.245134+00:00,2026-09-19T22:00:00+00:00,311.0,False,False,open_meteo,87.8,91.3,13.6,15.7,70.0,0.56,0.0,60.0,1.0
2026_CFB_W03_ECU_ODU,2026-09-06T23:01:46.403561+00:00,2026-09-19T22:00:00+00:00,311.0,False,False,open_meteo,78.8,79.0,10.5,14.5,110.0,0.22,0.0,59.0,3.0
2026_CFB_W03_CLT_APP,2026-09-06T23:01:46.562592+00:00,2026-09-19T22:00:00+00:00,311.0,False,False,open_meteo,64.0,67.5,3.5,6.7,145.0,0.17,0.0,99.0,3.0
2026_CFB_W03_MRSH_MOST,2026-09-06T23:01:46.563123+00:00,2026-09-19T22:30:00+00:00,311.5,False,False,open_meteo,92.0,92.2,10.9,17.7,223.0,0.25,0.0,39.0,0.0
2026_CFB_W03_FCS2169_USF,2026-09-06T23:01:46.563531+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,91.9,95.1,7.4,12.1,70.0,0.28,0.0,44.0,2.0
2026_CFB_W03_NEV_MTSU,2026-09-06T23:01:46.749494+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,79.4,84.4,8.0,16.6,167.0,0.11,0.0,75.0,3.0
2026_CFB_W03_WMU_RICE,2026-09-06T23:01:46.908305+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,90.3,92.4,14.1,15.2,137.0,0.14,0.0,52.0,2.0
2026_CFB_W03_TROY_MIZ,2026-09-06T23:01:47.067305+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,92.6,91.7,13.3,24.6,213.0,0.2,0.0,38.0,1.0
2026_CFB_W03_FCS2630_MEM,2026-09-06T23:01:47.226138+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,87.8,93.7,3.9,7.4,211.0,0.07,0.008,54.0,51.0
2026_CFB_W03_CONN_USM,2026-09-06T23:01:47.385259+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,88.0,91.3,6.1,13.2,190.0,0.23,0.0,48.0,2.0
2026_CFB_W03_FCS2447_SHSU,2026-09-06T23:01:47.385790+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,91.7,92.7,9.6,15.0,149.0,0.24,0.0,40.0,3.0
2026_CFB_W03_FLA_AUB,2026-09-06T23:01:47.386208+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,83.0,89.8,4.5,6.9,84.0,0.18,0.008,68.0,51.0
2026_CFB_W03_GASO_JXST,2026-09-06T23:01:47.546420+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,79.6,86.1,4.6,12.1,137.0,0.25,0.0,75.0,3.0
2026_CFB_W03_GAST_UCF,2026-09-06T23:01:47.707844+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,83.8,88.2,9.6,15.9,94.0,0.62,0.0,65.0,2.0
2026_CFB_W03_FCS93_OKST,2026-09-06T23:01:47.708459+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,97.9,92.9,16.6,26.6,185.0,0.06,0.0,25.0,1.0
2026_CFB_W03_OHIO_USA,2026-09-06T23:01:47.868397+00:00,2026-09-19T23:00:00+00:00,312.0,False,False,open_meteo,84.8,88.6,7.9,12.1,195.0,0.39,0.0,58.0,3.0
2026_CFB_W03_FCS331_WASH,2026-09-06T23:01:47.868927+00:00,2026-09-19T23:15:00+00:00,312.2,False,False,open_meteo,71.0,66.1,7.7,8.5,343.0,0.04,0.0,37.0,2.0
